member_id,risk_score,risk_level,risk_escalated,financial_risk,data_quality_risk,duplicate_risk,interest_risk,max_duplicate_similarity,flagged_duplicate_pair,anomaly_reasons,ensemble_score,anomaly_votes,state,mp_name,constituency,allocated_amount,benchmark_amount,deviation_from_benchmark_pct,paise_component,amount_missing,name_quality_score,risk_factors,recommended_actions,lofo_attribution
351,6.3,LOW,False,0.0,12.0,16.5,0.0,0.4136,False,[],0.0,0,West Bengal,RACHNA BANERJEE,HOOGHLY,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
352,2.1,LOW,False,0.8,0.0,9.0,0.0,0.2251,False,[],0.0135,0,Bihar,Radha Mohan Singh,PURVI CHAMPARAN,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
353,5.0,LOW,False,0.0,12.0,10.2,0.0,0.256,False,[],0.0001,0,Karnataka,RADHAKRISHNA,GULBARGA(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
354,19.7,LOW,False,30.0,12.0,0.0,31.3,0.0,False,['Non-round allocation (₹9.00 paise component) suggests interest-bearing balance accrual'],0.1206,1,Chhattisgarh,RADHE SHYAM RATHIYA,RAIGARH(ST),159706972.09,147000000.0,8.644198700680272,9.0,False,0.75,"[{'factor': 'Allocation 9% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.97 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹9.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
355,4.9,LOW,False,0.0,12.0,9.6,0.0,0.2395,False,[],0.0004,0,Uttar Pradesh,RAHUL GANDHI,RAE BARELI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
356,2.2,LOW,False,0.8,0.0,9.6,0.0,0.2395,False,[],0.0133,0,Rajasthan,Rahul Kaswan,CHURU,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
357,30.3,MEDIUM,False,50.0,12.0,12.9,31.6,0.3237,False,['Non-round allocation (₹37.00 paise component) suggests interest-bearing balance accrual'],0.1663,1,Madhya Pradesh,RAHUL SINGH LODHI,DAMOH,163058785.37,147000000.0,10.924343789115643,37.0,False,0.75,"[{'factor': 'Allocation 11% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹16.31 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹37.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0232, 'log_amount': -0.0111, 'excess_over_benchmark_cr': 0.0063, 'shortfall_ratio': -0.0033, 'paise_component': 0.0663, 'state_deviation_pct': -0.016, 'state_percentile': -0.0034, 'amount_missing_ind': -0.0172, 'name_quality_score': -0.0055}"
358,4.9,LOW,False,0.0,12.0,9.4,0.0,0.236,False,[],0.0,0,Bihar,RAJ BHUSHAN CHOUDHARY,MUZAFFARPUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
359,4.9,LOW,False,0.0,12.0,9.7,0.0,0.243,False,[],0.0001,0,Rajasthan,RAJ KUMAR ROAT,BANSWARA(ST),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
360,4.9,LOW,False,0.0,12.0,9.5,0.0,0.2371,False,[],0.0,0,Bihar,RAJA RAM SINGH,KARAKAT,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
361,19.6,LOW,False,30.0,12.0,0.0,30.6,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.0942,1,Maharashtra,RAJABHAU,NASHIK,152878682.11,147000000.0,3.99910347619048,11.0,False,0.75,"[{'factor': 'Allocation 4% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.29 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
362,30.0,MEDIUM,False,50.0,12.0,10.3,33.2,0.258,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1876,1,Himachal Pradesh,RAJEEV BHARDWAJ,KANGRA,179388967.11,147000000.0,22.033310959183684,11.0,False,0.75,"[{'factor': 'Allocation 22% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹17.94 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.0, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0199, 'log_amount': -0.0132, 'excess_over_benchmark_cr': 0.0144, 'shortfall_ratio': -0.034, 'paise_component': -0.0502, 'state_deviation_pct': -0.0016, 'state_percentile': -0.0134, 'amount_missing_ind': -0.0055, 'name_quality_score': -0.0204}"
363,5.1,LOW,False,0.0,12.0,10.3,0.0,0.258,False,[],0.0004,0,Uttar Pradesh,RAJEEV RAI,GHOSI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
364,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0,0,Bihar,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
365,5.0,LOW,False,0.0,12.0,9.8,0.0,0.2461,False,[],0.0,0,Bihar,RAJESH VERMA,KHAGARIA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
366,0.4,LOW,False,1.1,0.0,0.0,0.0,0.0,False,[],0.0179,0,Gujarat,Rajeshbhai Naranbhai Chudasama,JUNAGADH,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
367,0.3,LOW,False,0.8,0.0,0.0,0.0,0.0,False,[],0.0135,0,Bihar,Rajiv Pratap Rudy,SARAN,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
368,0.3,LOW,False,0.8,0.0,0.0,0.0,0.0,False,[],0.0135,0,Bihar,Rajiv Ranjan (Lalan) Singh,MUNGER,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
369,3.5,LOW,False,0.9,0.0,15.8,0.0,0.3955,False,[],0.0151,0,Uttar Pradesh,Rajkumar Chahar,FATEHPUR SIKRI,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
370,16.6,LOW,False,30.0,0.0,0.0,30.8,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1182,1,Uttar Pradesh,Rajnath Singh,LUCKNOW,154808797.11,147000000.0,5.312106877551037,11.0,False,1.0,"[{'factor': 'Allocation 5% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.48 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
371,3.1,LOW,False,0.2,12.0,0.0,0.0,0.0,False,[],0.0034,0,Gujarat,RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
372,0.3,LOW,False,0.8,0.0,0.0,0.0,0.0,False,[],0.0132,0,West Bengal,Raju Bista,DARJEELING,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
373,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,RAKESH RATHOR,SITAPUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
374,3.2,LOW,False,0.5,12.0,0.0,0.0,0.0,False,[],0.0083,0,Assam,RAKIBUL HUSSAIN,DHUBRI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
375,39.6,MEDIUM,False,70.0,12.0,16.1,35.7,0.4028,False,"['Allocation is 39% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.29)']",0.2904,2,Uttar Pradesh,RAM PRASAD CHAUDHARY,BASTI,204176957.11,147000000.0,38.8958891904762,11.0,False,0.75,"[{'factor': 'Allocation 39% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹20.42 cr vs benchmark ₹14.7 cr (2/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.4, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]","['Review sanction ledger for carry-forward/unspent balances explaining the excess', 'Reconcile interest accrual on unspent balance with agency bank statements']","{'benchmark_ratio': 0.019, 'log_amount': 0.0194, 'excess_over_benchmark_cr': 0.0415, 'shortfall_ratio': -0.0026, 'paise_component': -0.0105, 'state_deviation_pct': 0.0304, 'state_percentile': 0.0019, 'amount_missing_ind': 0.0036, 'name_quality_score': -0.0033}"
376,16.6,LOW,False,30.0,0.0,0.0,30.5,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1081,1,Uttar Pradesh,Ram Shiromani,SHRAWASTI,151746878.11,147000000.0,3.229168782312941,11.0,False,1.0,"[{'factor': 'Allocation 3% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.17 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
377,3.2,LOW,False,0.5,12.0,0.0,0.0,0.0,False,[],0.0077,0,Telangana,RAMASAHAYAM RAGHURAM REDDY,KHAMMAM,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
378,19.7,LOW,False,30.0,12.0,0.0,31.3,0.0,False,['Non-round allocation (₹7.00 paise component) suggests interest-bearing balance accrual'],0.1226,1,Uttar Pradesh,RAMASHANKAR RAJBHAR,SALEMPUR,160056927.07,147000000.0,8.882263312925165,7.0,False,0.75,"[{'factor': 'Allocation 9% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹16.01 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹7.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
379,19.6,LOW,False,30.0,12.0,0.0,30.4,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.0887,1,Uttar Pradesh,RAMBHUAL NISHAD,SULTANPUR,151231957.11,147000000.0,2.8788823877551106,11.0,False,0.75,"[{'factor': 'Allocation 3% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.12 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
380,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,RAMESH AWASTHI,KANPUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
381,36.0,MEDIUM,False,90.0,0.0,0.0,0.0,0.0,False,"['Allocation is 83% above the ₹14.7 cr full-entitlement benchmark', '2/3 anomaly methods agree (ensemble score 0.51)']",0.5059,2,Karnataka,Ramesh Chandappa Jigajinagi,BIJAPUR(SC),269500000.0,147000000.0,83.33333333333333,0.0,False,1.0,"[{'factor': 'Allocation 83% above entitlement benchmark', 'contribution_points': 36.0, 'support': '₹26.95 cr vs benchmark ₹14.7 cr (2/3 methods agree)'}]",['Review sanction ledger for carry-forward/unspent balances explaining the excess'],"{'benchmark_ratio': 0.0036, 'log_amount': 0.0156, 'excess_over_benchmark_cr': 0.0582, 'shortfall_ratio': -0.001, 'paise_component': -0.0112, 'state_deviation_pct': -0.0032, 'state_percentile': -0.0, 'amount_missing_ind': 0.0041, 'name_quality_score': 0.0253}"
382,0.3,LOW,False,0.8,0.0,0.0,0.0,0.0,False,[],0.0135,0,Bihar,Ramprit Mandal,JHANJHARPUR,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
383,1.5,LOW,False,3.8,0.0,0.0,0.0,0.0,False,[],0.0633,1,Delhi,Ramvir Singh Bidhuri,SOUTH DELHI,147559100.0,147000000.0,0.3803401360544134,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
384,3.2,LOW,False,0.5,12.0,0.0,0.0,0.0,False,[],0.0083,0,Assam,RANJIT DUTTA,Sonitpur,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
385,2.5,LOW,False,1.3,0.0,9.9,0.0,0.2483,False,[],0.0211,0,Haryana,Rao Inderjit Singh,GURGAON,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
386,2.3,LOW,False,0.8,0.0,9.9,0.0,0.2483,False,[],0.0133,0,Rajasthan,Rao Rajendra Singh,JAIPUR RURAL,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
387,0.3,LOW,False,0.8,0.0,0.0,0.0,0.0,False,[],0.0135,0,Bihar,Ravi Shankar Prasad,PATNA SAHIB,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
388,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0014,0,Maharashtra,RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
389,0.4,LOW,False,0.9,0.0,0.0,0.0,0.0,False,[],0.0151,0,Uttar Pradesh,Ravindra Shyamnarayan Alias Ravi Kishan Shukla,GORAKHPUR,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
390,15.7,LOW,False,1.0,0.0,76.3,0.0,0.7633,True,[],0.0159,0,Maharashtra,Ravindra Vasantrao Chavan,NANDED,147000000.0,147000000.0,0.0,0.0,False,1.0,"[{'factor': 'Potential duplicate member record', 'contribution_points': 15.3, 'support': 'similar record similarity 0.76 — REQUIRES VERIFICATION'}]",['Cross-check the matched record — confirm whether two roster entries exist in error'],{}
391,4.5,LOW,False,3.7,12.0,0.0,0.0,0.0,False,[],0.0624,0,Mizoram,RICHARD VANLALHMANGAIHA,MIZORAM (ST),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
392,9.1,LOW,False,3.9,12.0,0.0,30.0,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.0653,1,Tamil Nadu,ROBERT BRUCE C,TIRUNELVELI,147475440.11,147000000.0,0.32342864625851675,11.0,False,0.75,"[{'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.5, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
393,0.4,LOW,False,1.1,0.0,0.0,0.0,0.0,False,[],0.0183,0,Madhya Pradesh,Rodmal Nagar,RAJGARH,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
394,16.9,LOW,False,30.0,12.0,9.3,0.0,0.2335,False,[],0.1044,1,Chhattisgarh,ROOP KUMARI CHOUDHARY,MAHASAMUND,153035414.0,147000000.0,4.105723809523809,0.0,False,0.75,"[{'factor': 'Allocation 4% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.30 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}]",['No investigative action indicated by current signals'],{}
395,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,RUCHI VIRA,MORADABAD,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
396,19.6,LOW,False,30.0,12.0,0.0,30.8,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1028,1,Odisha,RUDRA NARAYAN PANY,DHENKANAL,155013957.11,147000000.0,5.4516715034013785,11.0,False,0.75,"[{'factor': 'Allocation 5% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.50 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
397,4.5,LOW,False,3.7,12.0,0.0,0.0,0.0,False,[],0.0624,0,Nagaland,S SUPONGMEREN JAMIR,NAGALAND,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
398,0.8,LOW,False,2.0,0.0,0.0,0.0,0.0,False,[],0.0332,0,Tamil Nadu,S Venkatesan,MADURAI,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
399,25.0,MEDIUM,False,50.0,0.0,0.0,33.4,0.0,False,['Non-round allocation (₹34.00 paise component) suggests interest-bearing balance accrual'],0.235,1,Tamil Nadu,S. Jagathrakshakan,ARAKKONAM,180589332.34,147000000.0,22.84988594557824,34.0,False,1.0,"[{'factor': 'Allocation 23% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹18.06 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.0, 'support': '₹34.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0281, 'log_amount': -0.0257, 'excess_over_benchmark_cr': 0.0013, 'shortfall_ratio': -0.003, 'paise_component': 0.0298, 'state_deviation_pct': -0.0071, 'state_percentile': -0.0101, 'amount_missing_ind': -0.0158, 'name_quality_score': 0.0287}"
400,3.6,LOW,False,1.4,12.0,0.0,0.0,0.0,False,[],0.0238,0,Tamil Nadu,SACHITHANANTHAM R,DINDIGUL,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
401,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Karnataka,SAGAR ESHWAR KHANDRE,BIDAR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
402,5.5,LOW,False,6.3,12.0,0.0,0.0,0.0,False,[],0.105,0,Meghalaya,SALENG A SANGMA,TURA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
403,3.3,LOW,False,0.8,12.0,0.0,0.0,0.0,False,[],0.0128,0,Odisha,SAMBIT PATRA,PURI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
404,30.0,MEDIUM,False,50.0,12.0,9.8,33.3,0.2444,False,['Non-round allocation (₹40.00 paise component) suggests interest-bearing balance accrual'],0.2147,1,Uttar Pradesh,SANATAN PANDEY,BALLIA,180420041.4,147000000.0,22.734722040816322,40.0,False,0.75,"[{'factor': 'Allocation 23% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹18.04 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.0, 'support': '₹40.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0213, 'log_amount': -0.0157, 'excess_over_benchmark_cr': -0.0081, 'shortfall_ratio': -0.0324, 'paise_component': 0.0385, 'state_deviation_pct': -0.0257, 'state_percentile': -0.0418, 'amount_missing_ind': -0.0202, 'name_quality_score': -0.0382}"
